guid,voucher_guid,stock_item_name,qty_qtl,rate
AV02028-1,AV02028,Rice Husk,3915.0,2126
AV02029-1,AV02029,Rice Husk,3449.0,2121
AV02030-1,AV02030,Rice Husk,2925.0,2229
AV02031-1,AV02031,Rice Husk,3194.0,2229
AV02032-1,AV02032,Rice Husk,3848.0,2157
AV02033-1,AV02033,Rice Husk,2961.0,2236
AV02034-1,AV02034,Rice Husk,3171.0,2184
AV02035-1,AV02035,Rice Husk,3179.0,2208
AV02036-1,AV02036,Rice Husk,3497.0,2242
AV02037-1,AV02037,Rice Husk,3845.0,2161
AV02038-1,AV02038,Rice Husk,3212.0,2216
AV02039-1,AV02039,Rice Husk,3010.0,2150
AV02040-1,AV02040,Rice Husk,3003.0,2231
AV02041-1,AV02041,Rice Husk,4071.0,2184
AV02042-1,AV02042,Rice Husk,3991.0,2208
AV02043-1,AV02043,Rice Husk,3789.0,2137
AV02044-1,AV02044,Rice Husk,2967.0,2149
AV02045-1,AV02045,Rice Husk,3757.0,2223
AV02046-1,AV02046,Rice Husk,3675.0,2166
AV02047-1,AV02047,Rice Husk,3027.0,2150
AV02048-1,AV02048,Rice Husk,3317.0,2135
AV02049-1,AV02049,Rice Husk,3428.0,2123
AV02050-1,AV02050,Rice Husk,3526.0,2149
AV02051-1,AV02051,Rice Husk,3096.0,2125
AV02052-1,AV02052,Rice Husk,3612.0,2244
AV02053-1,AV02053,Rice Husk,4052.0,2130
AV02054-1,AV02054,Rice Husk,3471.0,2165
AV02055-1,AV02055,Mustard Stalk,3169.0,2484
AV02056-1,AV02056,Mustard Stalk,4003.0,2559
AV02057-1,AV02057,Mustard Stalk,3188.0,2459
AV02058-1,AV02058,Mustard Stalk,3439.0,2500
AV02059-1,AV02059,Mustard Stalk,3955.0,2433
AV02060-1,AV02060,Mustard Stalk,3678.0,2481
AV02061-1,AV02061,Mustard Stalk,3733.0,2564
AV02062-1,AV02062,Mustard Stalk,3621.0,2496
AV02063-1,AV02063,Mustard Stalk,3986.0,2434
AV02064-1,AV02064,Mustard Stalk,3935.0,2468
AV02065-1,AV02065,Mustard Stalk,3114.0,2488
AV02066-1,AV02066,Mustard Stalk,3981.0,2562
AV02067-1,AV02067,Mustard Stalk,3767.0,2495
AV02068-1,AV02068,Mustard Stalk,3138.0,2562
AV02069-1,AV02069,Mustard Stalk,3459.0,2487
AV02070-1,AV02070,Mustard Stalk,3991.0,2570
AV02071-1,AV02071,Mustard Stalk,3225.0,2487
AV02072-1,AV02072,Mustard Stalk,4011.0,2521
AV02073-1,AV02073,Mustard Stalk,3643.0,2488
AV02074-1,AV02074,Mustard Stalk,3358.0,2563
AV02075-1,AV02075,Rice Husk,3144.0,2253
AV02076-1,AV02076,Rice Husk,3302.0,2275
AV02077-1,AV02077,Rice Husk,3062.0,2205
AV02078-1,AV02078,Rice Husk,3370.0,2200
AV02079-1,AV02079,Rice Husk,2999.0,2246
AV02080-1,AV02080,Rice Husk,3274.0,2193
AV02081-1,AV02081,Rice Husk,3329.0,2283
AV02082-1,AV02082,Rice Husk,3290.0,2279
AV02083-1,AV02083,Rice Husk,2865.0,2218
AV02084-1,AV02084,Rice Husk,2565.0,2254
AV02085-1,AV02085,Rice Husk,3391.0,2206
AV02086-1,AV02086,Rice Husk,3293.0,2265
AV02087-1,AV02087,Rice Husk,3373.0,2261
AV02088-1,AV02088,Rice Husk,2926.0,2232
AV02089-1,AV02089,Rice Husk,3249.0,2239
AV02090-1,AV02090,Rice Husk,2535.0,2198
AV02091-1,AV02091,Rice Husk,3016.0,2296
AV02092-1,AV02092,Rice Husk,2745.0,2205
AV02093-1,AV02093,Rice Husk,2564.0,2182
AV02094-1,AV02094,Rice Husk,2775.0,2219
AV02095-1,AV02095,Rice Husk,3232.0,2296
AV02096-1,AV02096,Rice Husk,3120.0,2293
AV02097-1,AV02097,Rice Husk,2740.0,2309
AV02098-1,AV02098,Rice Husk,3426.0,2217
AV02099-1,AV02099,Rice Husk,2953.0,2212
AV02100-1,AV02100,Rice Husk,3229.0,2263
AV02101-1,AV02101,Rice Husk,3156.0,2244
AV02102-1,AV02102,Rice Husk,3392.0,2245
AV02103-1,AV02103,Rice Husk,3190.0,2266
AV02104-1,AV02104,Rice Husk,3267.0,2186
AV02105-1,AV02105,Rice Husk,2796.0,2192
AV02106-1,AV02106,Rice Husk,3208.0,2193
AV02107-1,AV02107,Rice Husk,3368.0,2299
AV02108-1,AV02108,Rice Husk,2540.0,2215
AV02109-1,AV02109,Rice Husk,2622.0,2252
AV02110-1,AV02110,Rice Husk,2937.0,2222
AV02111-1,AV02111,Rice Husk,3003.0,2192
AV02112-1,AV02112,Rice Husk,3337.0,2242
AV02113-1,AV02113,Rice Husk,2789.0,2306
AV02114-1,AV02114,Rice Husk,3090.0,2235
AV02115-1,AV02115,Rice Husk,2746.0,2289
AV02116-1,AV02116,Rice Husk,3165.0,2218
AV02117-1,AV02117,Rice Husk,2582.0,2274
AV02118-1,AV02118,Rice Husk,2564.0,2222
AV02119-1,AV02119,Rice Husk,3020.0,2233
AV02120-1,AV02120,Rice Husk,2901.0,2291
AV02121-1,AV02121,Rice Husk,3319.0,2248
AV02122-1,AV02122,Rice Husk,3022.0,2286
AV02123-1,AV02123,Rice Husk,3197.0,2292
AV02124-1,AV02124,Rice Husk,3010.0,2304
AV02125-1,AV02125,Rice Husk,2696.0,2189
AV02126-1,AV02126,Rice Husk,3073.0,2295
AV02127-1,AV02127,Rice Husk,3373.0,2220
AV02128-1,AV02128,Rice Husk,2644.0,2253
AV02129-1,AV02129,Rice Husk,3251.0,2209
AV02130-1,AV02130,Rice Husk,2979.0,2180
AV02131-1,AV02131,Rice Husk,3026.0,2205
AV02132-1,AV02132,Rice Husk,2541.0,2271
AV02133-1,AV02133,Rice Husk,2616.0,2270
AV02134-1,AV02134,Rice Husk,3046.0,2272
AV02135-1,AV02135,Rice Husk,3200.0,2276
AV02136-1,AV02136,Rice Husk,2684.0,2184
AV02137-1,AV02137,Mustard Stalk,3275.0,2589
AV02138-1,AV02138,Mustard Stalk,3865.0,2522
AV02139-1,AV02139,Mustard Stalk,3724.0,2524
AV02140-1,AV02140,Mustard Stalk,3664.0,2652
AV02141-1,AV02141,Mustard Stalk,3619.0,2560
AV02142-1,AV02142,Mustard Stalk,3739.0,2591
AV02143-1,AV02143,Mustard Stalk,3335.0,2550
AV02144-1,AV02144,Mustard Stalk,3888.0,2512
AV02145-1,AV02145,Mustard Stalk,4222.0,2658
AV02146-1,AV02146,Mustard Stalk,4409.0,2625
AV02147-1,AV02147,Mustard Stalk,4432.0,2612
AV02148-1,AV02148,Mustard Stalk,4384.0,2551
AV02149-1,AV02149,Mustard Stalk,4008.0,2612
AV02150-1,AV02150,Mustard Stalk,3389.0,2517
AV02151-1,AV02151,Mustard Stalk,3560.0,2618
AV02152-1,AV02152,Mustard Stalk,4037.0,2567
AV02153-1,AV02153,Mustard Stalk,3686.0,2582
AV02154-1,AV02154,Mustard Stalk,3622.0,2568
AV02155-1,AV02155,Mustard Stalk,3910.0,2529
AV02156-1,AV02156,Rice Husk,2757.0,2313
AV02157-1,AV02157,Rice Husk,2787.0,2368
AV02158-1,AV02158,Rice Husk,2502.0,2248
AV02159-1,AV02159,Rice Husk,2859.0,2260
AV02160-1,AV02160,Rice Husk,3065.0,2258
AV02161-1,AV02161,Rice Husk,2462.0,2254
AV02162-1,AV02162,Rice Husk,2849.0,2331
AV02163-1,AV02163,Rice Husk,2550.0,2350
AV02164-1,AV02164,Rice Husk,2819.0,2283
AV02165-1,AV02165,Rice Husk,3153.0,2338
AV02166-1,AV02166,Rice Husk,2921.0,2333
AV02167-1,AV02167,Rice Husk,3267.0,2242
AV02168-1,AV02168,Rice Husk,2944.0,2324
AV02169-1,AV02169,Rice Husk,3233.0,2267
AV02170-1,AV02170,Rice Husk,2990.0,2319
AV02171-1,AV02171,Rice Husk,2993.0,2378
AV02172-1,AV02172,Rice Husk,2509.0,2375
AV02173-1,AV02173,Rice Husk,2445.0,2297
AV02174-1,AV02174,Rice Husk,2840.0,2322
AV02175-1,AV02175,Rice Husk,2645.0,2352
AV02176-1,AV02176,Rice Husk,2769.0,2361
AV02177-1,AV02177,Rice Husk,2476.0,2264
AV02178-1,AV02178,Rice Husk,3259.0,2328
AV02179-1,AV02179,Rice Husk,3117.0,2242
AV02180-1,AV02180,Rice Husk,2819.0,2313
AV02181-1,AV02181,Rice Husk,3254.0,2358
AV02182-1,AV02182,Rice Husk,2937.0,2349
AV02183-1,AV02183,Rice Husk,2565.0,2379
AV02184-1,AV02184,Rice Husk,3091.0,2281
AV02185-1,AV02185,Rice Husk,2638.0,2251
AV02186-1,AV02186,Rice Husk,2695.0,2379
AV02187-1,AV02187,Rice Husk,3207.0,2310
AV02188-1,AV02188,Rice Husk,2701.0,2241
AV02189-1,AV02189,Rice Husk,2528.0,2272
AV02190-1,AV02190,Rice Husk,3138.0,2376
AV02191-1,AV02191,Rice Husk,2680.0,2252
AV02192-1,AV02192,Rice Husk,3097.0,2340
AV02193-1,AV02193,Rice Husk,2548.0,2344
AV02194-1,AV02194,Rice Husk,3090.0,2354
AV02195-1,AV02195,Rice Husk,3244.0,2328
AV02196-1,AV02196,Rice Husk,2476.0,2251
AV02197-1,AV02197,Rice Husk,3198.0,2268
AV02198-1,AV02198,Rice Husk,3052.0,2367
AV02199-1,AV02199,Rice Husk,2699.0,2314
AV02200-1,AV02200,Rice Husk,2737.0,2284
AV02201-1,AV02201,Rice Husk,2602.0,2367
AV02202-1,AV02202,Rice Husk,2541.0,2309
AV02203-1,AV02203,Rice Husk,3232.0,2305
AV02204-1,AV02204,Rice Husk,2603.0,2360
AV02205-1,AV02205,Rice Husk,2882.0,2252
AV02206-1,AV02206,Rice Husk,2986.0,2259
AV02207-1,AV02207,Rice Husk,2927.0,2327
AV02208-1,AV02208,Rice Husk,2929.0,2359
AV02209-1,AV02209,Rice Husk,2899.0,2282
AV02210-1,AV02210,Rice Husk,2886.0,2305
AV02211-1,AV02211,Rice Husk,3057.0,2313
AV02212-1,AV02212,Rice Husk,3183.0,2259
AV02213-1,AV02213,Rice Husk,2430.0,2248
AV02214-1,AV02214,Rice Husk,2817.0,2320
AV02215-1,AV02215,Rice Husk,3026.0,2312
AV02216-1,AV02216,Rice Husk,3247.0,2271
AV02217-1,AV02217,Rice Husk,2937.0,2263
AV02218-1,AV02218,Rice Husk,2491.0,2342
AV02219-1,AV02219,Rice Husk,3102.0,2290
AV02220-1,AV02220,Rice Husk,2781.0,2274
AV02221-1,AV02221,Rice Husk,2800.0,2273
AV02222-1,AV02222,Mustard Stalk,3145.0,2718
AV02223-1,AV02223,Mustard Stalk,2768.0,2662
AV02224-1,AV02224,Mustard Stalk,2529.0,2683
AV02225-1,AV02225,Mustard Stalk,2579.0,2639
AV02226-1,AV02226,Mustard Stalk,3069.0,2603
AV02227-1,AV02227,Mustard Stalk,2809.0,2648
AV02228-1,AV02228,Mustard Stalk,3017.0,2641
AV02229-1,AV02229,Mustard Stalk,2929.0,2690
AV02230-1,AV02230,Mustard Stalk,2868.0,2682
AV02231-1,AV02231,Mustard Stalk,2575.0,2611
AV02232-1,AV02232,Mustard Stalk,2667.0,2654
AV02233-1,AV02233,Mustard Stalk,3013.0,2700
AV02234-1,AV02234,Mustard Stalk,3039.0,2635
AV02235-1,AV02235,Mustard Stalk,2798.0,2697
AV02236-1,AV02236,Mustard Stalk,2814.0,2723
AV02237-1,AV02237,Mustard Stalk,2660.0,2652
AV02238-1,AV02238,Mustard Stalk,2425.0,2728
AV02239-1,AV02239,Mustard Stalk,2748.0,2618
AV02240-1,AV02240,Mustard Stalk,2650.0,2612
AV02241-1,AV02241,Mustard Stalk,3253.0,2640
AV02242-1,AV02242,Mustard Stalk,2540.0,2732
AV02243-1,AV02243,Mustard Stalk,2550.0,2602
AV02244-1,AV02244,Mustard Stalk,3139.0,2672
AV02245-1,AV02245,Mustard Stalk,3068.0,2691
AV02246-1,AV02246,Mustard Stalk,2828.0,2710
AV02247-1,AV02247,Mustard Stalk,3005.0,2666
AV02248-1,AV02248,Rice Husk,2444.0,2401
AV02249-1,AV02249,Rice Husk,2684.0,2361
AV02250-1,AV02250,Rice Husk,2553.0,2398
AV02251-1,AV02251,Rice Husk,2506.0,2393
AV02252-1,AV02252,Rice Husk,3259.0,2373
AV02253-1,AV02253,Rice Husk,2940.0,2462
AV02254-1,AV02254,Rice Husk,2785.0,2464
AV02255-1,AV02255,Rice Husk,2945.0,2379
AV02256-1,AV02256,Rice Husk,2621.0,2459
AV02257-1,AV02257,Rice Husk,3292.0,2341
AV02258-1,AV02258,Rice Husk,3275.0,2446
AV02259-1,AV02259,Rice Husk,3246.0,2442
AV02260-1,AV02260,Rice Husk,2886.0,2466
AV02261-1,AV02261,Rice Husk,2903.0,2344
AV02262-1,AV02262,Rice Husk,2988.0,2446
AV02263-1,AV02263,Rice Husk,2872.0,2448
AV02264-1,AV02264,Rice Husk,3246.0,2460
AV02265-1,AV02265,Rice Husk,2444.0,2356
AV02266-1,AV02266,Rice Husk,2956.0,2342
AV02267-1,AV02267,Rice Husk,2771.0,2326
AV02268-1,AV02268,Rice Husk,2652.0,2448
AV02269-1,AV02269,Rice Husk,2662.0,2402
AV02270-1,AV02270,Rice Husk,2748.0,2378
AV02271-1,AV02271,Rice Husk,2720.0,2355
AV02272-1,AV02272,Rice Husk,2536.0,2469
AV02273-1,AV02273,Rice Husk,2955.0,2431
AV02274-1,AV02274,Rice Husk,2690.0,2391
AV02275-1,AV02275,Rice Husk,2898.0,2339
AV02276-1,AV02276,Rice Husk,3093.0,2360
AV02277-1,AV02277,Rice Husk,2757.0,2367
AV02278-1,AV02278,Rice Husk,2688.0,2456
AV02279-1,AV02279,Rice Husk,3008.0,2401
AV02280-1,AV02280,Rice Husk,3252.0,2469
AV02281-1,AV02281,Rice Husk,2494.0,2328
AV02282-1,AV02282,Rice Husk,3248.0,2329
AV02283-1,AV02283,Rice Husk,2455.0,2339
AV02284-1,AV02284,Rice Husk,3162.0,2350
AV02285-1,AV02285,Rice Husk,2657.0,2373
AV02286-1,AV02286,Rice Husk,3148.0,2355
AV02287-1,AV02287,Rice Husk,2564.0,2391
AV02288-1,AV02288,Rice Husk,2883.0,2372
AV02289-1,AV02289,Rice Husk,2725.0,2446
AV02290-1,AV02290,Rice Husk,2794.0,2330
AV02291-1,AV02291,Rice Husk,2760.0,2339
AV02292-1,AV02292,Rice Husk,3146.0,2417
AV02293-1,AV02293,Rice Husk,2584.0,2346
AV02294-1,AV02294,Rice Husk,2547.0,2429
AV02295-1,AV02295,Rice Husk,3131.0,2378
AV02296-1,AV02296,Rice Husk,3275.0,2396
AV02297-1,AV02297,Rice Husk,2595.0,2412
AV02298-1,AV02298,Rice Husk,2754.0,2432
AV02299-1,AV02299,Rice Husk,2543.0,2390
AV02300-1,AV02300,Rice Husk,2552.0,2331
AV02301-1,AV02301,Rice Husk,3144.0,2456
AV02302-1,AV02302,Rice Husk,3580.0,2376
AV02303-1,AV02303,Rice Husk,2673.0,2368
AV02304-1,AV02304,Mustard Stalk,3535.0,2740
AV02305-1,AV02305,Mustard Stalk,3411.0,2677
AV02306-1,AV02306,Mustard Stalk,3047.0,2705
AV02307-1,AV02307,Mustard Stalk,3336.0,2734
AV02308-1,AV02308,Mustard Stalk,3410.0,2680
AV02309-1,AV02309,Mustard Stalk,2847.0,2712
AV02310-1,AV02310,Mustard Stalk,3430.0,2839
AV02311-1,AV02311,Mustard Stalk,3197.0,2772
AV02312-1,AV02312,Mustard Stalk,3736.0,2688
AV02313-1,AV02313,Mustard Stalk,3062.0,2749
AV02314-1,AV02314,Mustard Stalk,3149.0,2719
AV02315-1,AV02315,Mustard Stalk,2858.0,2803
AV02316-1,AV02316,Mustard Stalk,3516.0,2772
AV02317-1,AV02317,Mustard Stalk,2791.0,2705
AV02318-1,AV02318,Mustard Stalk,3829.0,2686
AV02319-1,AV02319,Mustard Stalk,3614.0,2714
AV02320-1,AV02320,Mustard Stalk,3300.0,2684
AV02321-1,AV02321,Mustard Stalk,2914.0,2768
AV02322-1,AV02322,Mustard Stalk,3119.0,2801
AV02323-1,AV02323,Pellets,21500.0,7259
AV02324-1,AV02324,Rice Husk,2358.0,2496
AV02325-1,AV02325,Rice Husk,2397.0,2483
AV02326-1,AV02326,Rice Husk,2317.0,2471
AV02327-1,AV02327,Rice Husk,1958.0,2445
AV02328-1,AV02328,Rice Husk,2157.0,2394
AV02329-1,AV02329,Rice Husk,1801.0,2490
AV02330-1,AV02330,Rice Husk,2182.0,2480
AV02331-1,AV02331,Rice Husk,2390.0,2440
AV02332-1,AV02332,Rice Husk,1974.0,2507
AV02333-1,AV02333,Rice Husk,2158.0,2529
AV02334-1,AV02334,Rice Husk,2215.0,2413
AV02335-1,AV02335,Rice Husk,2255.0,2477
AV02336-1,AV02336,Rice Husk,2276.0,2526
AV02337-1,AV02337,Rice Husk,2329.0,2489
AV02338-1,AV02338,Rice Husk,1982.0,2509
AV02339-1,AV02339,Rice Husk,1842.0,2494
AV02340-1,AV02340,Rice Husk,1895.0,2529
AV02341-1,AV02341,Rice Husk,2392.0,2440
AV02342-1,AV02342,Rice Husk,2165.0,2524
AV02343-1,AV02343,Rice Husk,2258.0,2466
AV02344-1,AV02344,Rice Husk,2372.0,2534
AV02345-1,AV02345,Rice Husk,1803.0,2536
AV02346-1,AV02346,Rice Husk,2236.0,2392
AV02347-1,AV02347,Rice Husk,2175.0,2480
AV02348-1,AV02348,Rice Husk,2334.0,2449
AV02349-1,AV02349,Rice Husk,2123.0,2502
AV02350-1,AV02350,Rice Husk,2153.0,2456
AV02351-1,AV02351,Rice Husk,1794.0,2503
AV02352-1,AV02352,Rice Husk,1836.0,2393
AV02353-1,AV02353,Rice Husk,1970.0,2486
AV02354-1,AV02354,Rice Husk,1889.0,2501
AV02355-1,AV02355,Rice Husk,1992.0,2457
AV02356-1,AV02356,Rice Husk,2208.0,2429
AV02357-1,AV02357,Rice Husk,2010.0,2479
AV02358-1,AV02358,Rice Husk,2087.0,2438
AV02359-1,AV02359,Rice Husk,2293.0,2405
AV02360-1,AV02360,Rice Husk,1804.0,2420
AV02361-1,AV02361,Rice Husk,1974.0,2401
AV02362-1,AV02362,Rice Husk,2318.0,2503
AV02363-1,AV02363,Rice Husk,2400.0,2502
AV02364-1,AV02364,Rice Husk,1900.0,2394
AV02365-1,AV02365,Rice Husk,2233.0,2475
AV02366-1,AV02366,Rice Husk,2358.0,2529
AV02367-1,AV02367,Rice Husk,1994.0,2494
AV02368-1,AV02368,Rice Husk,1789.0,2508
AV02369-1,AV02369,Rice Husk,2103.0,2420
AV02370-1,AV02370,Rice Husk,2340.0,2413
AV02371-1,AV02371,Rice Husk,1896.0,2428
AV02372-1,AV02372,Rice Husk,2206.0,2524
AV02373-1,AV02373,Rice Husk,1963.0,2513
AV02374-1,AV02374,Rice Husk,2081.0,2515
AV02375-1,AV02375,Rice Husk,1836.0,2398
AV02376-1,AV02376,Rice Husk,2148.0,2527
AV02377-1,AV02377,Rice Husk,1969.0,2497
AV02378-1,AV02378,Rice Husk,2229.0,2413
AV02379-1,AV02379,Rice Husk,1837.0,2459
AV02380-1,AV02380,Rice Husk,2258.0,2533
AV02381-1,AV02381,Rice Husk,2177.0,2465
AV02382-1,AV02382,Rice Husk,1913.0,2397
AV02383-1,AV02383,Rice Husk,1919.0,2512
AV02384-1,AV02384,Rice Husk,2221.0,2433
AV02385-1,AV02385,Rice Husk,2406.0,2504
AV02386-1,AV02386,Rice Husk,1981.0,2464
AV02387-1,AV02387,Rice Husk,1933.0,2425
AV02388-1,AV02388,Rice Husk,2279.0,2453
AV02389-1,AV02389,Rice Husk,1843.0,2441
AV02390-1,AV02390,Rice Husk,1942.0,2491
AV02391-1,AV02391,Rice Husk,2299.0,2476
AV02392-1,AV02392,Rice Husk,2393.0,2522
AV02393-1,AV02393,Rice Husk,2252.0,2434
AV02394-1,AV02394,Rice Husk,2261.0,2417
AV02395-1,AV02395,Rice Husk,2095.0,2528
AV02396-1,AV02396,Rice Husk,1999.0,2522
AV02397-1,AV02397,Rice Husk,2197.0,2514
AV02398-1,AV02398,Rice Husk,1950.0,2506
AV02399-1,AV02399,Rice Husk,1673.0,2430
AV02400-1,AV02400,Mustard Stalk,1709.0,2805
AV02401-1,AV02401,Mustard Stalk,1821.0,2909
AV02402-1,AV02402,Mustard Stalk,1727.0,2832
AV02403-1,AV02403,Mustard Stalk,1945.0,2909
AV02404-1,AV02404,Mustard Stalk,2246.0,2811
AV02405-1,AV02405,Mustard Stalk,1759.0,2835
AV02406-1,AV02406,Mustard Stalk,2097.0,2799
AV02407-1,AV02407,Mustard Stalk,2303.0,2906
AV02408-1,AV02408,Mustard Stalk,1776.0,2831
AV02409-1,AV02409,Mustard Stalk,2257.0,2753
AV02410-1,AV02410,Mustard Stalk,2163.0,2799
AV02411-1,AV02411,Mustard Stalk,2020.0,2854
AV02412-1,AV02412,Mustard Stalk,1755.0,2839
AV02413-1,AV02413,Mustard Stalk,1884.0,2825
AV02414-1,AV02414,Mustard Stalk,1957.0,2879
AV02415-1,AV02415,Mustard Stalk,2341.0,2872
AV02416-1,AV02416,Mustard Stalk,1963.0,2857
AV02417-1,AV02417,Mustard Stalk,1816.0,2848
AV02418-1,AV02418,Mustard Stalk,1887.0,2786
AV02419-1,AV02419,Mustard Stalk,2289.0,2860
AV02420-1,AV02420,Mustard Stalk,1801.0,2778
AV02421-1,AV02421,Mustard Stalk,1867.0,2795
AV02422-1,AV02422,Mustard Stalk,1929.0,2838
AV02423-1,AV02423,Mustard Stalk,2070.0,2821
AV02424-1,AV02424,Mustard Stalk,1915.0,2782
AV02425-1,AV02425,Mustard Stalk,2043.0,2814
AV02426-1,AV02426,Mustard Stalk,2127.0,2798
AV02427-1,AV02427,Mustard Stalk,2081.0,2845
AV02428-1,AV02428,Mustard Stalk,2450.0,2836
AV02429-1,AV02429,Mustard Stalk,1979.0,2862
AV02430-1,AV02430,Mustard Stalk,2224.0,2801
AV02431-1,AV02431,Pellets,21472.0,7496
AV02432-1,AV02432,Rice Husk,2354.0,2494
AV02433-1,AV02433,Rice Husk,2427.0,2489
AV02434-1,AV02434,Rice Husk,2294.0,2574
AV02435-1,AV02435,Rice Husk,2490.0,2473
AV02436-1,AV02436,Rice Husk,2413.0,2460
AV02437-1,AV02437,Rice Husk,2621.0,2462
AV02438-1,AV02438,Rice Husk,2120.0,2585
AV02439-1,AV02439,Rice Husk,2711.0,2548
AV02440-1,AV02440,Rice Husk,2788.0,2551
AV02441-1,AV02441,Rice Husk,2250.0,2482
AV02442-1,AV02442,Rice Husk,2477.0,2524
AV02443-1,AV02443,Rice Husk,2420.0,2509
AV02444-1,AV02444,Rice Husk,2790.0,2555
AV02445-1,AV02445,Rice Husk,2198.0,2463
AV02446-1,AV02446,Rice Husk,2390.0,2517
AV02447-1,AV02447,Rice Husk,2444.0,2564
AV02448-1,AV02448,Rice Husk,2716.0,2555
AV02449-1,AV02449,Rice Husk,2183.0,2453
AV02450-1,AV02450,Rice Husk,2376.0,2476
AV02451-1,AV02451,Rice Husk,2134.0,2581
AV02452-1,AV02452,Rice Husk,2770.0,2531
AV02453-1,AV02453,Rice Husk,2329.0,2454
AV02454-1,AV02454,Rice Husk,2497.0,2487
AV02455-1,AV02455,Rice Husk,2594.0,2507
AV02456-1,AV02456,Rice Husk,2702.0,2530
AV02457-1,AV02457,Rice Husk,2716.0,2584
AV02458-1,AV02458,Rice Husk,2161.0,2594
AV02459-1,AV02459,Rice Husk,2248.0,2590
AV02460-1,AV02460,Rice Husk,2295.0,2596
AV02461-1,AV02461,Rice Husk,2181.0,2532
AV02462-1,AV02462,Rice Husk,2464.0,2459
AV02463-1,AV02463,Rice Husk,2729.0,2463
AV02464-1,AV02464,Rice Husk,2442.0,2455
AV02465-1,AV02465,Rice Husk,2113.0,2493
AV02466-1,AV02466,Rice Husk,2700.0,2532
AV02467-1,AV02467,Rice Husk,2792.0,2568
AV02468-1,AV02468,Rice Husk,2293.0,2602
AV02469-1,AV02469,Rice Husk,2764.0,2587
AV02470-1,AV02470,Rice Husk,2718.0,2483
AV02471-1,AV02471,Rice Husk,2337.0,2471
AV02472-1,AV02472,Rice Husk,2794.0,2556
AV02473-1,AV02473,Rice Husk,2321.0,2527
AV02474-1,AV02474,Rice Husk,2819.0,2503
AV02475-1,AV02475,Rice Husk,2335.0,2599
AV02476-1,AV02476,Rice Husk,2628.0,2470
AV02477-1,AV02477,Rice Husk,2521.0,2512
AV02478-1,AV02478,Rice Husk,2792.0,2542
AV02479-1,AV02479,Rice Husk,2575.0,2516
AV02480-1,AV02480,Rice Husk,2733.0,2542
AV02481-1,AV02481,Rice Husk,2199.0,2598
AV02482-1,AV02482,Rice Husk,2465.0,2546
AV02483-1,AV02483,Rice Husk,2583.0,2578
AV02484-1,AV02484,Rice Husk,2523.0,2582
AV02485-1,AV02485,Rice Husk,2646.0,2496
AV02486-1,AV02486,Rice Husk,2636.0,2594
AV02487-1,AV02487,Rice Husk,2035.0,2533
AV02488-1,AV02488,Rice Husk,2147.0,2588
AV02489-1,AV02489,Rice Husk,2063.0,2460
AV02490-1,AV02490,Rice Husk,2753.0,2527
AV02491-1,AV02491,Rice Husk,2101.0,2579
AV02492-1,AV02492,Rice Husk,2198.0,2505
AV02493-1,AV02493,Rice Husk,2295.0,2505
AV02494-1,AV02494,Rice Husk,2170.0,2523
AV02495-1,AV02495,Rice Husk,2479.0,2598
AV02496-1,AV02496,Rice Husk,2827.0,2547
AV02497-1,AV02497,Mustard Stalk,4134.0,2822
AV02498-1,AV02498,Mustard Stalk,3798.0,2937
AV02499-1,AV02499,Mustard Stalk,3525.0,2865
AV02500-1,AV02500,Mustard Stalk,3917.0,2981
AV02501-1,AV02501,Mustard Stalk,3609.0,2887
AV02502-1,AV02502,Mustard Stalk,3534.0,2886
AV02503-1,AV02503,Mustard Stalk,3302.0,2930
AV02504-1,AV02504,Mustard Stalk,4029.0,2901
AV02505-1,AV02505,Mustard Stalk,3607.0,2947
AV02506-1,AV02506,Mustard Stalk,3580.0,2876
AV02507-1,AV02507,Mustard Stalk,3114.0,2954
AV02508-1,AV02508,Mustard Stalk,3633.0,2912
AV02509-1,AV02509,Mustard Stalk,3338.0,2842
AV02510-1,AV02510,Mustard Stalk,3871.0,2924
AV02511-1,AV02511,Mustard Stalk,3853.0,2970
AV02512-1,AV02512,Mustard Stalk,3250.0,2822
AV02513-1,AV02513,Mustard Stalk,4159.0,2930
AV02514-1,AV02514,Pellets,10967.0,7524
AV02515-1,AV02515,Pellets,10967.0,7470
AV02516-1,AV02516,Rice Husk,3395.0,2565
AV02517-1,AV02517,Rice Husk,3214.0,2611
AV02518-1,AV02518,Rice Husk,3299.0,2480
AV02519-1,AV02519,Rice Husk,3466.0,2511
AV02520-1,AV02520,Rice Husk,3933.0,2567
AV02521-1,AV02521,Rice Husk,3372.0,2570
AV02522-1,AV02522,Rice Husk,3907.0,2528
AV02523-1,AV02523,Rice Husk,3943.0,2596
AV02524-1,AV02524,Rice Husk,3448.0,2568
AV02525-1,AV02525,Rice Husk,3449.0,2477
AV02526-1,AV02526,Rice Husk,3480.0,2466
AV02527-1,AV02527,Rice Husk,3158.0,2545
AV02528-1,AV02528,Rice Husk,3677.0,2525
AV02529-1,AV02529,Rice Husk,3479.0,2488
AV02530-1,AV02530,Rice Husk,4021.0,2474
AV02531-1,AV02531,Rice Husk,3543.0,2495
AV02532-1,AV02532,Rice Husk,3096.0,2594
AV02533-1,AV02533,Rice Husk,3591.0,2578
AV02534-1,AV02534,Rice Husk,3654.0,2535
AV02535-1,AV02535,Rice Husk,4132.0,2543
