guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
AV00234,Purchase,234,06-Jun-2023,Shri Bhagwati Trading Co,489731.4,Dr,husk purchase,06-Jun-2023
AV00235,Purchase,235,19-Jun-2023,Khatu Vijay Biomass Suppliers,543246.1,Dr,husk purchase,19-Jun-2023
AV00236,Purchase,236,06-Jun-2023,Om Shyam Biomass Suppliers,562036.2,Dr,husk purchase,06-Jun-2023
AV00237,Purchase,237,13-Jun-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,449440.0,Dr,husk purchase,13-Jun-2023
AV00238,Purchase,238,09-Jun-2023,Sanwariya Govind Agro Industries,447784.0,Dr,husk purchase,09-Jun-2023
AV00239,Purchase,239,18-Jun-2023,Maa Vijay Biomass Co,566477.4,Dr,husk purchase,18-Jun-2023
AV00240,Purchase,240,14-Jun-2023,Shree Rajputana Trading Co,572257.0,Dr,husk purchase,14-Jun-2023
AV00241,Purchase,241,06-Jun-2023,New Rathore Krishi Bhandar,578364.4,Dr,husk purchase,06-Jun-2023
AV00242,Purchase,242,26-Jun-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,478152.0,Dr,husk purchase,26-Jun-2023
AV00243,Purchase,243,06-Jun-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,486433.4,Dr,husk purchase,06-Jun-2023
AV00244,Purchase,244,15-Jun-2023,Om Shyam Biomass Suppliers,480048.0,Dr,husk purchase,15-Jun-2023
AV00245,Purchase,245,21-Jun-2023,Sanwariya Vijay Enterprises,540778.0,Dr,husk purchase,21-Jun-2023
AV00246,Purchase,246,18-Jun-2023,Salasar Krishna Biomass Suppliers,529979.8,Dr,husk purchase,18-Jun-2023
AV00247,Purchase,247,10-Jun-2023,New Rajputana Agro Traders,519760.8,Dr,husk purchase,10-Jun-2023
AV00248,Purchase,248,20-Jun-2023,Khatu Thar Agro Company,469510.6,Dr,husk purchase,20-Jun-2023
AV00249,Purchase,249,25-Jun-2023,Maa Balaji Krishi Bhandar,580936.2,Dr,husk purchase,25-Jun-2023
AV00250,Purchase,250,25-Jun-2023,Salasar Luni Agro Company,453696.0,Dr,husk purchase,25-Jun-2023
AV00251,Purchase,251,26-Jun-2023,New Rathore Agro Industries,534689.4,Dr,husk purchase,26-Jun-2023
AV00252,Purchase,252,03-Jun-2023,Salasar Marudhar Krishi Udyog,819904.8,Dr,stalk purchase,03-Jun-2023
AV00253,Purchase,253,22-Jun-2023,Jai Thar Fuels,958400.0,Dr,stalk purchase,22-Jun-2023
AV00254,Purchase,254,08-Jun-2023,Sanwariya Govind Agro Industries,741875.0,Dr,stalk purchase,08-Jun-2023
AV00255,Purchase,255,17-Jun-2023,Nakoda Banas Krishi Bhandar,888000.0,Dr,stalk purchase,17-Jun-2023
AV00256,Purchase,256,15-Jun-2023,Maa Bhairav Krishi Udyog,842420.0,Dr,stalk purchase,15-Jun-2023
AV00257,Purchase,257,16-Jun-2023,New Banas Biomass Co,819221.0,Dr,stalk purchase,16-Jun-2023
AV00258,Purchase,258,27-Jun-2023,Sanwariya Krishna Agri Residue Pvt Ltd,899732.5,Dr,stalk purchase,27-Jun-2023
AV00259,Purchase,259,17-Jun-2023,Shri Bhagwati Trading Co,836287.4,Dr,stalk purchase,17-Jun-2023
AV00260,Purchase,260,23-Jun-2023,Sanwariya Rathore Agro Company,838470.6,Dr,stalk purchase,23-Jun-2023
AV00261,Purchase,261,14-Jun-2023,Khatu Rathore Biomass Co,907618.8,Dr,stalk purchase,14-Jun-2023
AV00262,Purchase,262,09-Jun-2023,Sanwariya Krishna Agri Residue Pvt Ltd,900920.4,Dr,stalk purchase,09-Jun-2023
AV00263,Purchase,263,19-Jun-2023,Sanwariya Vijay Enterprises,961108.0,Dr,stalk purchase,19-Jun-2023
AV00264,Purchase,264,23-Jun-2023,Sanwariya Krishna Agri Residue Pvt Ltd,944785.8,Dr,stalk purchase,23-Jun-2023
AV00265,Purchase,265,15-Jun-2023,Nakoda Marudhar Agri Residue Pvt Ltd,823984.4,Dr,stalk purchase,15-Jun-2023
AV00266,Purchase,266,26-Jun-2023,Khatu Rathore Biomass Co,942871.7,Dr,stalk purchase,26-Jun-2023
AV00267,Purchase,267,14-Jun-2023,Khatu Rajputana Enterprises,785060.0,Dr,stalk purchase,14-Jun-2023
AV00268,Purchase,268,13-Jun-2023,Khatu Shyam Enterprises,660605.4,Dr,stalk purchase,13-Jun-2023
AV00269,Purchase,269,23-Jun-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,764272.4,Dr,stalk purchase,23-Jun-2023
AV00270,Purchase,270,10-Jun-2023,Jai Thar Fuels,938180.0,Dr,stalk purchase,10-Jun-2023
AV00271,Purchase,271,24-Jul-2023,Shree Vijay Agro Traders,526320.8,Dr,husk purchase,24-Jul-2023
AV00272,Purchase,272,19-Jul-2023,New Bhairav Krishi Udyog,524080.4,Dr,husk purchase,19-Jul-2023
AV00273,Purchase,273,14-Jul-2023,Khatu Thar Agro Company,607867.0,Dr,husk purchase,14-Jul-2023
AV00274,Purchase,274,17-Jul-2023,New Bhagwati Krishi Bhandar,575116.3,Dr,husk purchase,17-Jul-2023
AV00275,Purchase,275,10-Jul-2023,Nakoda Ramdev Trading Co,652608.9,Dr,husk purchase,10-Jul-2023
AV00276,Purchase,276,23-Jul-2023,Shree Luni Trading Co,611817.8,Dr,husk purchase,23-Jul-2023
AV00277,Purchase,277,19-Jul-2023,New Rathore Agro Industries,596047.2,Dr,husk purchase,19-Jul-2023
AV00278,Purchase,278,05-Jul-2023,New Bhagwati Krishi Bhandar,580852.8,Dr,husk purchase,05-Jul-2023
AV00279,Purchase,279,06-Jul-2023,Salasar Krishna Biomass Suppliers,516720.0,Dr,husk purchase,06-Jul-2023
AV00280,Purchase,280,12-Jul-2023,Sanwariya Govind Agro Industries,659680.0,Dr,husk purchase,12-Jul-2023
AV00281,Purchase,281,20-Jul-2023,Khatu Marudhar Enterprises,644245.6,Dr,husk purchase,20-Jul-2023
AV00282,Purchase,282,06-Jul-2023,Nakoda Ramdev Trading Co,551564.2,Dr,husk purchase,06-Jul-2023
AV00283,Purchase,283,11-Jul-2023,Salasar Deepak Agri Residue Pvt Ltd,612816.6,Dr,husk purchase,11-Jul-2023
AV00284,Purchase,284,07-Jul-2023,Khatu Shyam Enterprises,605919.6,Dr,husk purchase,07-Jul-2023
AV00285,Purchase,285,02-Jul-2023,Nakoda Ramdev Trading Co,530322.0,Dr,husk purchase,02-Jul-2023
AV00286,Purchase,286,04-Jul-2023,Salasar Krishna Biomass Suppliers,579211.2,Dr,husk purchase,04-Jul-2023
AV00287,Purchase,287,05-Jul-2023,Salasar Mahaveer Krishi Udyog,626672.7,Dr,husk purchase,05-Jul-2023
AV00288,Purchase,288,24-Jul-2023,Khatu Jagdamba Agro Industries,523800.0,Dr,husk purchase,24-Jul-2023
AV00289,Purchase,289,21-Jul-2023,Salasar Saurashtra Biomass Suppliers,579083.1,Dr,husk purchase,21-Jul-2023
AV00290,Purchase,290,15-Jul-2023,New Bhairav Krishi Udyog,537806.5,Dr,husk purchase,15-Jul-2023
AV00291,Purchase,291,02-Jul-2023,New Rathore Krishi Bhandar,600873.0,Dr,husk purchase,02-Jul-2023
AV00292,Purchase,292,04-Jul-2023,Khatu Thar Agro Company,548678.4,Dr,husk purchase,04-Jul-2023
AV00293,Purchase,293,18-Jul-2023,Salasar Mahaveer Krishi Udyog,593599.5,Dr,husk purchase,18-Jul-2023
AV00294,Purchase,294,22-Jul-2023,Khatu Thar Agro Company,615355.8,Dr,husk purchase,22-Jul-2023
AV00295,Purchase,295,16-Jul-2023,New Balaji Krishi Bhandar,532085.4,Dr,husk purchase,16-Jul-2023
AV00296,Purchase,296,05-Jul-2023,Khatu Thar Agro Company,703186.9,Dr,husk purchase,05-Jul-2023
AV00297,Purchase,297,13-Jul-2023,Shree Laxmi Biomass Suppliers,569505.3,Dr,husk purchase,13-Jul-2023
AV00298,Purchase,298,18-Jul-2023,Sanwariya Suraj Biomass Suppliers,684500.3,Dr,husk purchase,18-Jul-2023
AV00299,Purchase,299,03-Jul-2023,Khatu Jagdamba Agro Industries,596827.3,Dr,husk purchase,03-Jul-2023
AV00300,Purchase,300,07-Jul-2023,Shri Bhagwati Trading Co,554182.2,Dr,husk purchase,07-Jul-2023
AV00301,Purchase,301,18-Jul-2023,Shree Rajputana Trading Co,602585.6,Dr,husk purchase,18-Jul-2023
AV00302,Purchase,302,20-Jul-2023,Salasar Mahaveer Krishi Udyog,516623.6,Dr,husk purchase,20-Jul-2023
AV00303,Purchase,303,05-Jul-2023,Salasar Deepak Agri Residue Pvt Ltd,628912.2,Dr,husk purchase,05-Jul-2023
AV00304,Purchase,304,09-Jul-2023,New Rathore Agro Industries,663826.1,Dr,husk purchase,09-Jul-2023
AV00305,Purchase,305,07-Jul-2023,Salasar Krishna Biomass Suppliers,656903.1,Dr,husk purchase,07-Jul-2023
AV00306,Purchase,306,24-Jul-2023,Sanwariya Govind Agro Industries,683308.2,Dr,husk purchase,24-Jul-2023
AV00307,Purchase,307,20-Jul-2023,Shree Luni Trading Co,593322.4,Dr,husk purchase,20-Jul-2023
AV00308,Purchase,308,04-Jul-2023,Shree Rajputana Trading Co,520559.6,Dr,husk purchase,04-Jul-2023
AV00309,Purchase,309,08-Jul-2023,New Rathore Agro Industries,653884.0,Dr,husk purchase,08-Jul-2023
AV00310,Purchase,310,12-Jul-2023,Shri Bhagwati Trading Co,611147.4,Dr,husk purchase,12-Jul-2023
AV00311,Purchase,311,17-Jul-2023,Sanwariya Rathore Agro Company,577631.1,Dr,husk purchase,17-Jul-2023
AV00312,Purchase,312,06-Jul-2023,Khatu Jagdamba Agro Industries,686941.2,Dr,husk purchase,06-Jul-2023
AV00313,Purchase,313,11-Jul-2023,Khatu Vijay Biomass Suppliers,583512.4,Dr,husk purchase,11-Jul-2023
AV00314,Purchase,314,09-Jul-2023,Shree Vijay Agro Traders,591376.5,Dr,husk purchase,09-Jul-2023
AV00315,Purchase,315,04-Jul-2023,Khatu Marudhar Enterprises,513916.8,Dr,husk purchase,04-Jul-2023
AV00316,Purchase,316,26-Jul-2023,Nakoda Ramdev Trading Co,566043.4,Dr,husk purchase,26-Jul-2023
AV00317,Purchase,317,24-Jul-2023,Shree Laxmi Biomass Suppliers,545036.8,Dr,husk purchase,24-Jul-2023
AV00318,Purchase,318,25-Jul-2023,Salasar Mahaveer Krishi Udyog,670868.8,Dr,husk purchase,25-Jul-2023
AV00319,Purchase,319,18-Jul-2023,Salasar Mahaveer Fuels,639901.2,Dr,husk purchase,18-Jul-2023
AV00320,Purchase,320,11-Jul-2023,New Bhagwati Krishi Bhandar,635688.8,Dr,husk purchase,11-Jul-2023
AV00321,Purchase,321,19-Jul-2023,Maa Balaji Trading Co,543532.5,Dr,husk purchase,19-Jul-2023
AV00322,Purchase,322,23-Jul-2023,Shree Rajputana Trading Co,588204.6,Dr,husk purchase,23-Jul-2023
AV00323,Purchase,323,09-Jul-2023,Shri Bhagwati Trading Co,680233.2,Dr,husk purchase,09-Jul-2023
AV00324,Purchase,324,22-Jul-2023,Salasar Mahaveer Fuels,621180.0,Dr,husk purchase,22-Jul-2023
AV00325,Purchase,325,27-Jul-2023,Shree Luni Trading Co,618615.0,Dr,husk purchase,27-Jul-2023
AV00326,Purchase,326,17-Jul-2023,Salasar Saurashtra Biomass Suppliers,498736.0,Dr,husk purchase,17-Jul-2023
AV00327,Purchase,327,26-Jul-2023,Maa Ganesh Biomass Co,608423.4,Dr,husk purchase,26-Jul-2023
AV00328,Purchase,328,12-Jul-2023,New Banas Biomass Co,791414.0,Dr,stalk purchase,12-Jul-2023
AV00329,Purchase,329,27-Jul-2023,Sanwariya Rathore Agro Company,608899.9,Dr,stalk purchase,27-Jul-2023
AV00330,Purchase,330,03-Jul-2023,Jai Thar Fuels,663420.5,Dr,stalk purchase,03-Jul-2023
AV00331,Purchase,331,21-Jul-2023,Shree Laxmi Biomass Suppliers,767674.4,Dr,stalk purchase,21-Jul-2023
AV00332,Purchase,332,14-Jul-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,608372.6,Dr,stalk purchase,14-Jul-2023
AV00333,Purchase,333,16-Jul-2023,Khatu Rajputana Enterprises,694144.0,Dr,stalk purchase,16-Jul-2023
AV00334,Purchase,334,02-Jul-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,732563.0,Dr,stalk purchase,02-Jul-2023
AV00335,Purchase,335,02-Jul-2023,Nakoda Banas Krishi Bhandar,682936.8,Dr,stalk purchase,02-Jul-2023
AV00336,Purchase,336,08-Jul-2023,Nakoda Marudhar Agri Residue Pvt Ltd,735925.2,Dr,stalk purchase,08-Jul-2023
AV00337,Purchase,337,04-Jul-2023,Khatu Rajputana Enterprises,587146.0,Dr,stalk purchase,04-Jul-2023
AV00338,Purchase,338,10-Jul-2023,Sanwariya Govind Agro Industries,651014.7,Dr,stalk purchase,10-Jul-2023
AV00339,Purchase,339,10-Jul-2023,Khatu Rajputana Enterprises,666045.8,Dr,stalk purchase,10-Jul-2023
AV00340,Purchase,340,04-Jul-2023,Jai Rathore Krishi Bhandar,740624.4,Dr,stalk purchase,04-Jul-2023
AV00341,Purchase,341,19-Jul-2023,Jai Rathore Agro Traders,654399.2,Dr,stalk purchase,19-Jul-2023
AV00342,Purchase,342,05-Jul-2023,Salasar Banas Biomass Co,645519.0,Dr,stalk purchase,05-Jul-2023
AV00343,Purchase,343,02-Jul-2023,Jai Rathore Krishi Bhandar,736411.0,Dr,stalk purchase,02-Jul-2023
AV00344,Purchase,344,04-Jul-2023,Jai Rathore Krishi Bhandar,752239.8,Dr,stalk purchase,04-Jul-2023
AV00345,Purchase,345,15-Jul-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,603652.5,Dr,stalk purchase,15-Jul-2023
AV00346,Purchase,346,04-Jul-2023,Khatu Shyam Enterprises,795691.0,Dr,stalk purchase,04-Jul-2023
AV00347,Purchase,347,17-Jul-2023,Jai Thar Fuels,749280.8,Dr,stalk purchase,17-Jul-2023
AV00348,Purchase,348,27-Jul-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,609054.0,Dr,stalk purchase,27-Jul-2023
AV00349,Purchase,349,16-Jul-2023,Khatu Rathore Biomass Co,689232.7,Dr,stalk purchase,16-Jul-2023
AV00350,Purchase,350,27-Jul-2023,Sanwariya Vijay Enterprises,7582497.6,Dr,pellets purchase,27-Jul-2023
AV00351,Purchase,351,13-Jul-2023,Nakoda Kathiawad Krishi Bhandar,7670444.4,Dr,pellets purchase,13-Jul-2023
AV00352,Purchase,352,09-Aug-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,829517.5,Dr,husk purchase,09-Aug-2023
AV00353,Purchase,353,05-Aug-2023,Sanwariya Govind Agro Industries,704705.4,Dr,husk purchase,05-Aug-2023
AV00354,Purchase,354,06-Aug-2023,Salasar Saurashtra Biomass Suppliers,760725.6,Dr,husk purchase,06-Aug-2023
AV00355,Purchase,355,10-Aug-2023,Shree Luni Trading Co,792699.6,Dr,husk purchase,10-Aug-2023
AV00356,Purchase,356,07-Aug-2023,Sanwariya Suraj Biomass Suppliers,755772.6,Dr,husk purchase,07-Aug-2023
AV00357,Purchase,357,19-Aug-2023,Shree Rajputana Trading Co,867316.8,Dr,husk purchase,19-Aug-2023
AV00358,Purchase,358,18-Aug-2023,Salasar Saurashtra Biomass Suppliers,677412.4,Dr,husk purchase,18-Aug-2023
AV00359,Purchase,359,25-Aug-2023,New Bhairav Krishi Udyog,894150.0,Dr,husk purchase,25-Aug-2023
AV00360,Purchase,360,15-Aug-2023,Shree Rajputana Trading Co,734091.7,Dr,husk purchase,15-Aug-2023
AV00361,Purchase,361,14-Aug-2023,Om Shyam Biomass Suppliers,794457.6,Dr,husk purchase,14-Aug-2023
AV00362,Purchase,362,02-Aug-2023,Nakoda Ramdev Trading Co,900020.0,Dr,husk purchase,02-Aug-2023
AV00363,Purchase,363,02-Aug-2023,Maa Balaji Krishi Bhandar,793320.0,Dr,husk purchase,02-Aug-2023
AV00364,Purchase,364,13-Aug-2023,Maa Vijay Biomass Co,743904.0,Dr,husk purchase,13-Aug-2023
AV00365,Purchase,365,24-Aug-2023,Shree Laxmi Biomass Suppliers,884754.0,Dr,husk purchase,24-Aug-2023
AV00366,Purchase,366,06-Aug-2023,Maa Balaji Krishi Bhandar,902526.0,Dr,husk purchase,06-Aug-2023
AV00367,Purchase,367,13-Aug-2023,Shree Laxmi Biomass Suppliers,757285.2,Dr,husk purchase,13-Aug-2023
AV00368,Purchase,368,13-Aug-2023,Shree Rajputana Trading Co,684256.8,Dr,husk purchase,13-Aug-2023
AV00369,Purchase,369,13-Aug-2023,Sanwariya Suraj Biomass Suppliers,882125.1,Dr,husk purchase,13-Aug-2023
AV00370,Purchase,370,04-Aug-2023,Maa Balaji Krishi Bhandar,789126.0,Dr,husk purchase,04-Aug-2023
AV00371,Purchase,371,07-Aug-2023,Shree Rajputana Trading Co,921022.0,Dr,husk purchase,07-Aug-2023
AV00372,Purchase,372,15-Aug-2023,Salasar Mahaveer Krishi Udyog,847127.9,Dr,husk purchase,15-Aug-2023
AV00373,Purchase,373,11-Aug-2023,Maa Balaji Krishi Bhandar,771125.8,Dr,husk purchase,11-Aug-2023
AV00374,Purchase,374,08-Aug-2023,New Rajputana Agro Traders,749060.0,Dr,husk purchase,08-Aug-2023
AV00375,Purchase,375,06-Aug-2023,Sanwariya Rathore Agro Company,927067.0,Dr,husk purchase,06-Aug-2023
AV00376,Purchase,376,10-Aug-2023,Sanwariya Suraj Biomass Suppliers,880737.0,Dr,husk purchase,10-Aug-2023
AV00377,Purchase,377,25-Aug-2023,Salasar Saurashtra Biomass Suppliers,680739.2,Dr,husk purchase,25-Aug-2023
AV00378,Purchase,378,18-Aug-2023,New Bhagwati Krishi Bhandar,807024.0,Dr,husk purchase,18-Aug-2023
AV00379,Purchase,379,19-Aug-2023,Salasar Krishna Biomass Suppliers,796995.0,Dr,husk purchase,19-Aug-2023
AV00380,Purchase,380,19-Aug-2023,New Rathore Agro Industries,827897.6,Dr,husk purchase,19-Aug-2023
AV00381,Purchase,381,15-Aug-2023,New Bhagwati Krishi Bhandar,778260.0,Dr,husk purchase,15-Aug-2023
AV00382,Purchase,382,26-Aug-2023,Maa Balaji Krishi Bhandar,762302.1,Dr,husk purchase,26-Aug-2023
AV00383,Purchase,383,07-Aug-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,688712.0,Dr,husk purchase,07-Aug-2023
AV00384,Purchase,384,24-Aug-2023,New Bhagwati Krishi Bhandar,902322.3,Dr,husk purchase,24-Aug-2023
AV00385,Purchase,385,20-Aug-2023,Khatu Thar Agro Company,720920.8,Dr,husk purchase,20-Aug-2023
AV00386,Purchase,386,19-Aug-2023,Sanwariya Suraj Biomass Suppliers,864224.0,Dr,husk purchase,19-Aug-2023
AV00387,Purchase,387,21-Aug-2023,Sanwariya Govind Agro Industries,667661.4,Dr,husk purchase,21-Aug-2023
AV00388,Purchase,388,19-Aug-2023,New Bhairav Krishi Udyog,796871.4,Dr,husk purchase,19-Aug-2023
AV00389,Purchase,389,08-Aug-2023,Shree Luni Trading Co,811391.5,Dr,husk purchase,08-Aug-2023
AV00390,Purchase,390,12-Aug-2023,Salasar Mahaveer Fuels,747826.6,Dr,husk purchase,12-Aug-2023
AV00391,Purchase,391,27-Aug-2023,Sanwariya Rathore Agro Company,761133.6,Dr,husk purchase,27-Aug-2023
AV00392,Purchase,392,03-Aug-2023,Salasar Mahaveer Fuels,945604.8,Dr,husk purchase,03-Aug-2023
AV00393,Purchase,393,21-Aug-2023,Maa Balaji Trading Co,733986.0,Dr,husk purchase,21-Aug-2023
AV00394,Purchase,394,21-Aug-2023,Khatu Shyam Enterprises,817822.5,Dr,husk purchase,21-Aug-2023
AV00395,Purchase,395,02-Aug-2023,New Rathore Agro Industries,919815.0,Dr,husk purchase,02-Aug-2023
AV00396,Purchase,396,20-Aug-2023,Jai Thar Fuels,508300.8,Dr,stalk purchase,20-Aug-2023
AV00397,Purchase,397,20-Aug-2023,Sanwariya Rathore Agro Company,544238.1,Dr,stalk purchase,20-Aug-2023
AV00398,Purchase,398,22-Aug-2023,Khatu Rajputana Enterprises,571553.5,Dr,stalk purchase,22-Aug-2023
AV00399,Purchase,399,18-Aug-2023,Salasar Banas Biomass Co,490048.0,Dr,stalk purchase,18-Aug-2023
AV00400,Purchase,400,23-Aug-2023,Salasar Marudhar Krishi Udyog,586019.5,Dr,stalk purchase,23-Aug-2023
AV00401,Purchase,401,11-Aug-2023,Maa Kathiawad Agri Residue Pvt Ltd,560675.7,Dr,stalk purchase,11-Aug-2023
AV00402,Purchase,402,17-Aug-2023,Khatu Rajputana Enterprises,541637.6,Dr,stalk purchase,17-Aug-2023
AV00403,Purchase,403,16-Aug-2023,Shri Bhagwati Trading Co,564978.9,Dr,stalk purchase,16-Aug-2023
AV00404,Purchase,404,13-Aug-2023,Sanwariya Vijay Enterprises,515264.8,Dr,stalk purchase,13-Aug-2023
AV00405,Purchase,405,22-Aug-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,460272.0,Dr,stalk purchase,22-Aug-2023
AV00406,Purchase,406,03-Aug-2023,Jai Thar Fuels,541996.4,Dr,stalk purchase,03-Aug-2023
AV00407,Purchase,407,11-Aug-2023,Maa Kathiawad Agri Residue Pvt Ltd,465800.6,Dr,stalk purchase,11-Aug-2023
AV00408,Purchase,408,20-Aug-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,544672.8,Dr,stalk purchase,20-Aug-2023
AV00409,Purchase,409,24-Aug-2023,Sanwariya Govind Agro Industries,471169.2,Dr,stalk purchase,24-Aug-2023
AV00410,Purchase,410,14-Aug-2023,Salasar Banas Biomass Co,516206.4,Dr,stalk purchase,14-Aug-2023
AV00411,Purchase,411,03-Aug-2023,Nakoda Banas Krishi Bhandar,491368.5,Dr,stalk purchase,03-Aug-2023
AV00412,Purchase,412,06-Aug-2023,Jai Rathore Krishi Bhandar,476088.7,Dr,stalk purchase,06-Aug-2023
AV00413,Purchase,413,27-Aug-2023,Maa Kathiawad Agri Residue Pvt Ltd,465753.3,Dr,stalk purchase,27-Aug-2023
AV00414,Purchase,414,16-Aug-2023,Salasar Marudhar Krishi Udyog,418939.2,Dr,stalk purchase,16-Aug-2023
AV00415,Purchase,415,05-Aug-2023,Sanwariya Rathore Agro Company,505109.7,Dr,stalk purchase,05-Aug-2023
AV00416,Purchase,416,19-Aug-2023,New Banas Biomass Co,475783.0,Dr,stalk purchase,19-Aug-2023
AV00417,Purchase,417,14-Aug-2023,Maa Krishna Fuels,441952.4,Dr,stalk purchase,14-Aug-2023
AV00418,Purchase,418,27-Aug-2023,Khatu Bhairav Biomass Suppliers,529620.0,Dr,stalk purchase,27-Aug-2023
AV00419,Purchase,419,18-Aug-2023,Shree Laxmi Biomass Suppliers,558905.4,Dr,stalk purchase,18-Aug-2023
AV00420,Purchase,420,06-Aug-2023,Shree Laxmi Biomass Suppliers,507986.6,Dr,stalk purchase,06-Aug-2023
AV00421,Purchase,421,12-Aug-2023,Sanwariya Rathore Agro Company,588798.6,Dr,stalk purchase,12-Aug-2023
AV00422,Purchase,422,24-Aug-2023,Nakoda Marudhar Agri Residue Pvt Ltd,434629.0,Dr,stalk purchase,24-Aug-2023
AV00423,Purchase,423,23-Aug-2023,New Banas Biomass Co,472483.2,Dr,stalk purchase,23-Aug-2023
AV00424,Purchase,424,07-Aug-2023,Nakoda Banas Krishi Bhandar,449036.1,Dr,stalk purchase,07-Aug-2023
AV00425,Purchase,425,17-Aug-2023,Jai Rathore Agro Traders,539231.0,Dr,stalk purchase,17-Aug-2023
AV00426,Purchase,426,13-Aug-2023,Jai Sardar Agro Industries,542845.2,Dr,stalk purchase,13-Aug-2023
AV00427,Purchase,427,16-Aug-2023,Sanwariya Rathore Agro Company,14764538.6,Dr,pellets purchase,16-Aug-2023
AV00428,Purchase,428,09-Sep-2023,Nakoda Ramdev Trading Co,613836.1,Dr,husk purchase,09-Sep-2023
AV00429,Purchase,429,02-Sep-2023,Khatu Vijay Biomass Suppliers,639436.0,Dr,husk purchase,02-Sep-2023
AV00430,Purchase,430,03-Sep-2023,Maa Vijay Biomass Co,597554.3,Dr,husk purchase,03-Sep-2023
AV00431,Purchase,431,07-Sep-2023,Shree Vijay Agro Traders,755320.0,Dr,husk purchase,07-Sep-2023
AV00432,Purchase,432,09-Sep-2023,Salasar Mahaveer Fuels,739358.4,Dr,husk purchase,09-Sep-2023
AV00433,Purchase,433,16-Sep-2023,Sanwariya Ganesh Agri Residue Pvt Ltd,643509.0,Dr,husk purchase,16-Sep-2023
AV00434,Purchase,434,24-Sep-2023,Salasar Saurashtra Biomass Suppliers,609373.8,Dr,husk purchase,24-Sep-2023
AV00435,Purchase,435,26-Sep-2023,Shree Ramdev Fuels,595718.4,Dr,husk purchase,26-Sep-2023
AV00436,Purchase,436,21-Sep-2023,Sanwariya Rathore Agro Company,702998.0,Dr,husk purchase,21-Sep-2023
AV00437,Purchase,437,09-Sep-2023,New Rathore Krishi Bhandar,641144.4,Dr,husk purchase,09-Sep-2023
AV00438,Purchase,438,24-Sep-2023,New Rajputana Agro Traders,730200.8,Dr,husk purchase,24-Sep-2023
AV00439,Purchase,439,10-Sep-2023,Sanwariya Vijay Enterprises,740863.2,Dr,husk purchase,10-Sep-2023
AV00440,Purchase,440,13-Sep-2023,Salasar Luni Agro Company,698908.8,Dr,husk purchase,13-Sep-2023
AV00441,Purchase,441,13-Sep-2023,Sanwariya Rathore Agro Company,559061.0,Dr,husk purchase,13-Sep-2023
AV00442,Purchase,442,19-Sep-2023,New Bhairav Krishi Udyog,630251.2,Dr,husk purchase,19-Sep-2023
AV00443,Purchase,443,25-Sep-2023,Sanwariya Suraj Biomass Suppliers,627477.3,Dr,husk purchase,25-Sep-2023
AV00444,Purchase,444,24-Sep-2023,Khatu Thar Agro Company,681300.0,Dr,husk purchase,24-Sep-2023
AV00445,Purchase,445,02-Sep-2023,Om Shyam Biomass Suppliers,681839.4,Dr,husk purchase,02-Sep-2023
AV00446,Purchase,446,25-Sep-2023,Salasar Marudhar Krishi Udyog,695531.2,Dr,husk purchase,25-Sep-2023
AV00447,Purchase,447,22-Sep-2023,Om Shyam Biomass Suppliers,634632.6,Dr,husk purchase,22-Sep-2023
AV00448,Purchase,448,05-Sep-2023,New Rajputana Agro Traders,554709.6,Dr,husk purchase,05-Sep-2023
AV00449,Purchase,449,07-Sep-2023,New Rathore Agro Industries,703615.5,Dr,husk purchase,07-Sep-2023
AV00450,Purchase,450,20-Sep-2023,Salasar Marudhar Krishi Udyog,729365.0,Dr,husk purchase,20-Sep-2023
AV00451,Purchase,451,22-Sep-2023,Salasar Luni Agro Company,692055.4,Dr,husk purchase,22-Sep-2023
AV00452,Purchase,452,14-Sep-2023,Shree Rajputana Trading Co,680976.8,Dr,husk purchase,14-Sep-2023
AV00453,Purchase,453,18-Sep-2023,Sanwariya Rathore Agro Company,673496.8,Dr,husk purchase,18-Sep-2023
